,RATE A,RATE B,RATE C,Total
06/04/2018 20.15,,,88.17,88.17
06/04/2018 20.30,,,90.64,90.64
06/04/2018 20.45,,,87.43,87.43
06/04/2018 21.00,,,88.93,88.93
06/04/2018 21.15,,,87.61,87.61
06/04/2018 21.30,,,94.72,94.72
06/04/2018 21.45,,,95.85,95.85
06/04/2018 22.00,,,99.88,99.88
06/04/2018 22.15,,,103.25,103.25
06/04/2018 22.30,,,102.61,102.61
06/04/2018 22.45,,,101.98,101.98
06/04/2018 23.00,,,106.93,106.93
06/04/2018 23.15,,,109.59,109.59
06/04/2018 23.30,,,112.99,112.99
06/04/2018 23.45,,,116.23,116.23
06/04/2018 24.00,,,118.02,118.02
07/04/2018 00.15,,,117.69,117.69
07/04/2018 00.30,,,121.3,121.3
07/04/2018 00.45,,,126.44,126.44
07/04/2018 01.00,,,127.86,127.86
07/04/2018 01.15,,,126.22,126.22
07/04/2018 01.30,,,125.77,125.77
07/04/2018 01.45,,,125.56,125.56
07/04/2018 02.00,,,125.69,125.69
07/04/2018 02.15,,,122.49,122.49
07/04/2018 02.30,,,122.56,122.56
07/04/2018 02.45,,,117.35,117.35
07/04/2018 03.00,,,111.8,111.8
07/04/2018 03.15,,,109.19,109.19
07/04/2018 03.30,,,106.03,106.03
07/04/2018 03.45,,,103.85,103.85
07/04/2018 04.00,,,103.59,103.59
07/04/2018 04.15,,,101.09,101.09
07/04/2018 04.30,,,96.49,96.49
07/04/2018 04.45,,,97.32,97.32
07/04/2018 05.00,,,95.3,95.3
07/04/2018 05.15,,,98.82,98.82
07/04/2018 05.30,,,97.36,97.36
07/04/2018 05.45,,,95.19,95.19
07/04/2018 06.00,,,96.25,96.25
07/04/2018 06.15,,,93.62,93.62
07/04/2018 06.30,,,90.78,90.78
07/04/2018 06.45,,,89.16,89.16
07/04/2018 07.00,,,84.7,84.7
07/04/2018 07.15,,,85.56,85.56
07/04/2018 07.30,,,83.25,83.25
07/04/2018 07.45,,,78.64,78.64
07/04/2018 08.00,,,79.77,79.77
07/04/2018 08.15,,,81.11,81.11
07/04/2018 08.30,,,77.7,77.7
07/04/2018 08.45,,,77.61,77.61
07/04/2018 09.00,,,72.9,72.9
07/04/2018 09.15,,,73.59,73.59
07/04/2018 09.30,,,68.38,68.38
07/04/2018 09.45,,,65.25,65.25
07/04/2018 10.00,,,62.87,62.87
07/04/2018 10.15,,,60.54,60.54
07/04/2018 10.30,,,61.42,61.42
07/04/2018 10.45,,,61.11,61.11
07/04/2018 11.00,,,60.27,60.27
07/04/2018 11.15,,,60.53,60.53
07/04/2018 11.30,,,60.33,60.33
07/04/2018 11.45,,,54.93,54.93
07/04/2018 12.00,,,48.95,48.95
07/04/2018 12.15,,,50.42,50.42
07/04/2018 12.30,,,54.88,54.88
07/04/2018 12.45,,,57.5,57.5
07/04/2018 13.00,,,53.79,53.79
07/04/2018 13.15,,,53.17,53.17
07/04/2018 13.30,,,50.55,50.55
07/04/2018 13.45,,,50.16,50.16
07/04/2018 14.00,,,53.11,53.11
07/04/2018 14.15,,,53.56,53.56
07/04/2018 14.30,,,56.71,56.71
07/04/2018 14.45,,,55.61,55.61
07/04/2018 15.00,,,54.14,54.14
07/04/2018 15.15,,,52.79,52.79
07/04/2018 15.30,,,52.27,52.27
07/04/2018 15.45,,,51.8,51.8
07/04/2018 16.00,,,51.16,51.16
07/04/2018 16.15,,,47.48,47.48
07/04/2018 16.30,,,49.29,49.29
07/04/2018 16.45,,,48.17,48.17
07/04/2018 17.00,,,46.66,46.66
07/04/2018 17.15,,,51.3,51.3
07/04/2018 17.30,,,53.06,53.06
07/04/2018 17.45,,,53.35,53.35
07/04/2018 18.00,,,52.75,52.75
07/04/2018 18.15,,,56.27,56.27
07/04/2018 18.30,,,58.77,58.77
07/04/2018 18.45,,,58.03,58.03
07/04/2018 19.00,,,61.93,61.93
07/04/2018 19.15,,,61.82,61.82
07/04/2018 19.30,,,64.45,64.45
07/04/2018 19.45,,,61.79,61.79
07/04/2018 20.00,,,59.85,59.85
07/04/2018 20.15,,,60.66,60.66
07/04/2018 20.30,,,61.79,61.79
07/04/2018 20.45,,,61.51,61.51
07/04/2018 21.00,,,65.8,65.8
07/04/2018 21.15,,,65.54,65.54
