,RATE A,RATE B,RATE C,Total
07/07/2018 21.45,,,1.88,1.88
07/07/2018 22.00,,,1.84,1.84
07/07/2018 22.15,,,1.92,1.92
07/07/2018 22.30,,,1.83,1.83
07/07/2018 22.45,,,1.77,1.77
07/07/2018 23.00,,,1.74,1.74
07/07/2018 23.15,,,1.77,1.77
07/07/2018 23.30,,,1.76,1.76
07/07/2018 23.45,,,1.74,1.74
07/07/2018 24.00,,,1.77,1.77
08/07/2018 00.15,,,1.6,1.6
08/07/2018 00.30,,,1.56,1.56
08/07/2018 00.45,,,1.61,1.61
08/07/2018 01.00,,,1.6,1.6
08/07/2018 01.15,,,1.6,1.6
08/07/2018 01.30,,,1.65,1.65
08/07/2018 01.45,,,1.65,1.65
08/07/2018 02.00,,,1.63,1.63
08/07/2018 02.15,,,1.62,1.62
08/07/2018 02.30,,,1.66,1.66
08/07/2018 02.45,,,1.64,1.64
08/07/2018 03.00,,,1.66,1.66
08/07/2018 03.15,,,1.63,1.63
08/07/2018 03.30,,,1.62,1.62
08/07/2018 03.45,,,1.6,1.6
08/07/2018 04.00,,,1.62,1.62
08/07/2018 04.15,,,1.64,1.64
08/07/2018 04.30,,,1.62,1.62
08/07/2018 04.45,,,1.7,1.7
08/07/2018 05.00,,,1.65,1.65
08/07/2018 05.15,,,1.56,1.56
08/07/2018 05.30,,,1.52,1.52
08/07/2018 05.45,,,1.44,1.44
08/07/2018 06.00,,,1.43,1.43
08/07/2018 06.15,,,1.43,1.43
08/07/2018 06.30,,,1.45,1.45
08/07/2018 06.45,,,1.45,1.45
08/07/2018 07.00,,,1.43,1.43
08/07/2018 07.15,,,1.43,1.43
08/07/2018 07.30,,,1.45,1.45
08/07/2018 07.45,,,1.46,1.46
08/07/2018 08.00,,,1.49,1.49
08/07/2018 08.15,,,1.53,1.53
08/07/2018 08.30,,,1.58,1.58
08/07/2018 08.45,,,1.6,1.6
08/07/2018 09.00,,,1.71,1.71
08/07/2018 09.15,,,1.69,1.69
08/07/2018 09.30,,,1.62,1.62
08/07/2018 09.45,,,1.66,1.66
08/07/2018 10.00,,,1.61,1.61
08/07/2018 10.15,,,1.65,1.65
08/07/2018 10.30,,,1.59,1.59
08/07/2018 10.45,,,1.49,1.49
08/07/2018 11.00,,,1.49,1.49
08/07/2018 11.15,,,1.53,1.53
08/07/2018 11.30,,,1.51,1.51
08/07/2018 11.45,,,1.48,1.48
08/07/2018 12.00,,,1.47,1.47
08/07/2018 12.15,,,1.51,1.51
08/07/2018 12.30,,,1.56,1.56
08/07/2018 12.45,,,1.55,1.55
08/07/2018 13.00,,,1.6,1.6
08/07/2018 13.15,,,1.58,1.58
08/07/2018 13.30,,,1.56,1.56
08/07/2018 13.45,,,1.6,1.6
08/07/2018 14.00,,,1.59,1.59
08/07/2018 14.15,,,1.67,1.67
08/07/2018 14.30,,,1.78,1.78
08/07/2018 14.45,,,1.83,1.83
08/07/2018 15.00,,,1.96,1.96
08/07/2018 15.15,,,2.16,2.16
08/07/2018 15.30,,,2.23,2.23
08/07/2018 15.45,,,2.22,2.22
08/07/2018 16.00,,,2.25,2.25
08/07/2018 16.15,,,2.32,2.32
08/07/2018 16.30,,,2.37,2.37
08/07/2018 16.45,,,2.46,2.46
08/07/2018 17.00,,,2.45,2.45
08/07/2018 17.15,,,2.28,2.28
08/07/2018 17.30,,,2.22,2.22
08/07/2018 17.45,,,2.26,2.26
08/07/2018 18.00,,,2.31,2.31
08/07/2018 18.15,,,2.19,2.19
08/07/2018 18.30,,,2.28,2.28
08/07/2018 18.45,,,2.34,2.34
08/07/2018 19.00,,,2.42,2.42
08/07/2018 19.15,,,2.53,2.53
08/07/2018 19.30,,,2.56,2.56
08/07/2018 19.45,,,2.58,2.58
08/07/2018 20.00,,,2.56,2.56
08/07/2018 20.15,,,2.37,2.37
08/07/2018 20.30,,,2.13,2.13
08/07/2018 20.45,,,2.08,2.08
08/07/2018 21.00,,,1.84,1.84
08/07/2018 21.15,,,1.74,1.74
08/07/2018 21.30,,,1.71,1.71
08/07/2018 21.45,,,1.74,1.74
08/07/2018 22.00,,,1.77,1.77
08/07/2018 22.15,,,1.73,1.73
08/07/2018 22.30,,,1.71,1.71
08/07/2018 22.45,,,1.71,1.71
08/07/2018 23.00,,,1.71,1.71
08/07/2018 23.15,,,1.74,1.74
08/07/2018 23.30,,,1.73,1.73
08/07/2018 23.45,,,1.74,1.74
08/07/2018 24.00,,,1.73,1.73
09/07/2018 00.15,,1.67,,1.67
09/07/2018 00.30,,1.65,,1.65
09/07/2018 00.45,,1.64,,1.64
09/07/2018 01.00,,1.66,,1.66
09/07/2018 01.15,,1.71,,1.71
09/07/2018 01.30,,1.68,,1.68
09/07/2018 01.45,,1.6,,1.6
09/07/2018 02.00,,1.62,,1.62
09/07/2018 02.15,,1.61,,1.61
09/07/2018 02.30,,1.58,,1.58
09/07/2018 02.45,,1.6,,1.6
09/07/2018 03.00,,1.6,,1.6
09/07/2018 03.15,,1.54,,1.54
09/07/2018 03.30,,1.53,,1.53
09/07/2018 03.45,,1.59,,1.59
09/07/2018 04.00,,1.55,,1.55
09/07/2018 04.15,,1.59,,1.59
09/07/2018 04.30,,1.62,,1.62
09/07/2018 04.45,,1.59,,1.59
09/07/2018 05.00,,1.55,,1.55
09/07/2018 05.15,,1.52,,1.52
09/07/2018 05.30,,1.53,,1.53
09/07/2018 05.45,,1.45,,1.45
09/07/2018 06.00,,1.39,,1.39
09/07/2018 06.15,,1.4,,1.4
09/07/2018 06.30,,1.5,,1.5
09/07/2018 06.45,,1.54,,1.54
09/07/2018 07.00,,1.55,,1.55
09/07/2018 07.15,,1.48,,1.48
09/07/2018 07.30,,1.44,,1.44
09/07/2018 07.45,,1.44,,1.44
09/07/2018 08.00,,1.59,,1.59
09/07/2018 08.15,,1.98,,1.98
09/07/2018 08.30,,1.98,,1.98
09/07/2018 08.45,,2.03,,2.03
09/07/2018 09.00,,1.95,,1.95
09/07/2018 09.15,2.01,,,2.01
09/07/2018 09.30,2.07,,,2.07
09/07/2018 09.45,2.07,,,2.07
09/07/2018 10.00,1.99,,,1.99
09/07/2018 10.15,2.06,,,2.06
09/07/2018 10.30,2.06,,,2.06
09/07/2018 10.45,2.05,,,2.05
09/07/2018 11.00,2.06,,,2.06
09/07/2018 11.15,2.1,,,2.1
09/07/2018 11.30,2.03,,,2.03
09/07/2018 11.45,1.97,,,1.97
09/07/2018 12.00,1.97,,,1.97
09/07/2018 12.15,1.91,,,1.91
09/07/2018 12.30,1.91,,,1.91
09/07/2018 12.45,1.86,,,1.86
09/07/2018 13.00,3.48,,,3.48
09/07/2018 13.15,4.84,,,4.84
09/07/2018 13.30,4.83,,,4.83
09/07/2018 13.45,4.02,,,4.02
09/07/2018 14.00,2.04,,,2.04
09/07/2018 14.15,2.03,,,2.03
09/07/2018 14.30,2.26,,,2.26
09/07/2018 14.45,2.33,,,2.33
09/07/2018 15.00,2.39,,,2.39
09/07/2018 15.15,2.41,,,2.41
09/07/2018 15.30,2.42,,,2.42
09/07/2018 15.45,2.41,,,2.41
09/07/2018 16.00,2.37,,,2.37
09/07/2018 16.15,2.46,,,2.46
09/07/2018 16.30,2.49,,,2.49
09/07/2018 16.45,3.08,,,3.08
09/07/2018 17.00,3.06,,,3.06
09/07/2018 17.15,2.93,,,2.93
09/07/2018 17.30,2.78,,,2.78
09/07/2018 17.45,3.06,,,3.06
09/07/2018 18.00,3.16,,,3.16
09/07/2018 18.15,3.22,,,3.22
09/07/2018 18.30,3.38,,,3.38
09/07/2018 18.45,3.77,,,3.77
09/07/2018 19.00,3.78,,,3.78
09/07/2018 19.15,3.94,,,3.94
09/07/2018 19.30,4.05,,,4.05
09/07/2018 19.45,4.01,,,4.01
09/07/2018 20.00,3.96,,,3.96
09/07/2018 20.15,3.95,,,3.95
09/07/2018 20.30,3.67,,,3.67
09/07/2018 20.45,3.63,,,3.63
09/07/2018 21.00,3.68,,,3.68
09/07/2018 21.15,2.87,,,2.87
09/07/2018 21.30,2.43,,,2.43
09/07/2018 21.45,2.23,,,2.23
09/07/2018 22.00,2.19,,,2.19
09/07/2018 22.15,,2.19,,2.19
09/07/2018 22.30,,2.17,,2.17
09/07/2018 22.45,,1.77,,1.77
09/07/2018 23.00,,1.73,,1.73
09/07/2018 23.15,,1.73,,1.73
09/07/2018 23.30,,1.74,,1.74
09/07/2018 23.45,,1.73,,1.73
09/07/2018 24.00,,1.74,,1.74
10/07/2018 00.15,,1.61,,1.61
10/07/2018 00.30,,1.52,,1.52
10/07/2018 00.45,,1.55,,1.55
10/07/2018 01.00,,1.56,,1.56
10/07/2018 01.15,,1.58,,1.58
10/07/2018 01.30,,1.58,,1.58
10/07/2018 01.45,,1.6,,1.6
10/07/2018 02.00,,1.62,,1.62
10/07/2018 02.15,,1.61,,1.61
10/07/2018 02.30,,1.61,,1.61
10/07/2018 02.45,,1.63,,1.63
10/07/2018 03.00,,1.59,,1.59
10/07/2018 03.15,,1.56,,1.56
10/07/2018 03.30,,1.57,,1.57
10/07/2018 03.45,,1.59,,1.59
10/07/2018 04.00,,1.56,,1.56
10/07/2018 04.15,,1.62,,1.62
10/07/2018 04.30,,1.59,,1.59
10/07/2018 04.45,,1.56,,1.56
10/07/2018 05.00,,1.59,,1.59
10/07/2018 05.15,,1.55,,1.55
10/07/2018 05.30,,1.5,,1.5
10/07/2018 05.45,,1.48,,1.48
10/07/2018 06.00,,1.38,,1.38
10/07/2018 06.15,,1.41,,1.41
10/07/2018 06.30,,1.44,,1.44
10/07/2018 06.45,,1.42,,1.42
10/07/2018 07.00,,1.41,,1.41
10/07/2018 07.15,,1.41,,1.41
10/07/2018 07.30,,1.4,,1.4
10/07/2018 07.45,,1.45,,1.45
10/07/2018 08.00,,1.49,,1.49
10/07/2018 08.15,,1.61,,1.61
10/07/2018 08.30,,1.96,,1.96
10/07/2018 08.45,,1.91,,1.91
10/07/2018 09.00,,1.92,,1.92
10/07/2018 09.15,1.9,,,1.9
10/07/2018 09.30,1.94,,,1.94
10/07/2018 09.45,1.97,,,1.97
10/07/2018 10.00,2.08,,,2.08
10/07/2018 10.15,2.07,,,2.07
10/07/2018 10.30,2.05,,,2.05
10/07/2018 10.45,2.34,,,2.34
10/07/2018 11.00,2.32,,,2.32
10/07/2018 11.15,2.29,,,2.29
10/07/2018 11.30,2.16,,,2.16
10/07/2018 11.45,2.09,,,2.09
10/07/2018 12.00,2.1,,,2.1
10/07/2018 12.15,2.05,,,2.05
10/07/2018 12.30,2.03,,,2.03
10/07/2018 12.45,1.97,,,1.97
10/07/2018 13.00,1.94,,,1.94
10/07/2018 13.15,2.15,,,2.15
10/07/2018 13.30,2.23,,,2.23
10/07/2018 13.45,2.49,,,2.49
10/07/2018 14.00,2.57,,,2.57
10/07/2018 14.15,3.03,,,3.03
10/07/2018 14.30,4.06,,,4.06
10/07/2018 14.45,5.67,,,5.67
10/07/2018 15.00,6.69,,,6.69
10/07/2018 15.15,7.77,,,7.77
10/07/2018 15.30,2.9,,,2.9
10/07/2018 15.45,2.35,,,2.35
10/07/2018 16.00,2.39,,,2.39
10/07/2018 16.15,2.33,,,2.33
10/07/2018 16.30,2.42,,,2.42
10/07/2018 16.45,2.55,,,2.55
10/07/2018 17.00,3.1,,,3.1
10/07/2018 17.15,2.97,,,2.97
10/07/2018 17.30,2.91,,,2.91
10/07/2018 17.45,3.15,,,3.15
10/07/2018 18.00,3.19,,,3.19
10/07/2018 18.15,3.17,,,3.17
10/07/2018 18.30,3.08,,,3.08
10/07/2018 18.45,3.5,,,3.5
10/07/2018 19.00,3.76,,,3.76
10/07/2018 19.15,3.88,,,3.88
10/07/2018 19.30,3.85,,,3.85
10/07/2018 19.45,3.86,,,3.86
10/07/2018 20.00,3.81,,,3.81
10/07/2018 20.15,3.74,,,3.74
10/07/2018 20.30,3.75,,,3.75
10/07/2018 20.45,3.76,,,3.76
10/07/2018 21.00,3.71,,,3.71
10/07/2018 21.15,2.72,,,2.72
10/07/2018 21.30,2.39,,,2.39
10/07/2018 21.45,2.38,,,2.38
10/07/2018 22.00,2.24,,,2.24
10/07/2018 22.15,,2.24,,2.24
10/07/2018 22.30,,2.12,,2.12
10/07/2018 22.45,,1.8,,1.8
10/07/2018 23.00,,1.78,,1.78
10/07/2018 23.15,,1.78,,1.78
10/07/2018 23.30,,1.76,,1.76
10/07/2018 23.45,,1.78,,1.78
10/07/2018 24.00,,1.75,,1.75
11/07/2018 00.15,,1.64,,1.64
11/07/2018 00.30,,1.59,,1.59
11/07/2018 00.45,,1.62,,1.62
11/07/2018 01.00,,1.62,,1.62
11/07/2018 01.15,,1.68,,1.68
11/07/2018 01.30,,1.67,,1.67
11/07/2018 01.45,,1.68,,1.68
11/07/2018 02.00,,1.69,,1.69
11/07/2018 02.15,,1.62,,1.62
11/07/2018 02.30,,1.56,,1.56
11/07/2018 02.45,,1.62,,1.62
11/07/2018 03.00,,1.59,,1.59
11/07/2018 03.15,,1.58,,1.58
11/07/2018 03.30,,1.6,,1.6
11/07/2018 03.45,,1.58,,1.58
11/07/2018 04.00,,1.53,,1.53
11/07/2018 04.15,,1.62,,1.62
11/07/2018 04.30,,1.61,,1.61
11/07/2018 04.45,,1.6,,1.6
11/07/2018 05.00,,1.63,,1.63
11/07/2018 05.15,,1.57,,1.57
11/07/2018 05.30,,1.5,,1.5
11/07/2018 05.45,,1.42,,1.42
11/07/2018 06.00,,1.34,,1.34
11/07/2018 06.15,,1.42,,1.42
11/07/2018 06.30,,1.41,,1.41
11/07/2018 06.45,,1.46,,1.46
11/07/2018 07.00,,1.52,,1.52
11/07/2018 07.15,,1.47,,1.47
11/07/2018 07.30,,1.44,,1.44
11/07/2018 07.45,,1.47,,1.47
11/07/2018 08.00,,1.63,,1.63
11/07/2018 08.15,,1.91,,1.91
11/07/2018 08.30,,1.88,,1.88
11/07/2018 08.45,,1.9,,1.9
11/07/2018 09.00,,1.91,,1.91
11/07/2018 09.15,1.98,,,1.98
11/07/2018 09.30,2.15,,,2.15
11/07/2018 09.45,2.1,,,2.1
11/07/2018 10.00,1.91,,,1.91
11/07/2018 10.15,1.93,,,1.93
11/07/2018 10.30,1.96,,,1.96
11/07/2018 10.45,1.96,,,1.96
11/07/2018 11.00,1.98,,,1.98
11/07/2018 11.15,1.99,,,1.99
11/07/2018 11.30,2,,,2
11/07/2018 11.45,2.1,,,2.1
11/07/2018 12.00,2.04,,,2.04
11/07/2018 12.15,1.89,,,1.89
11/07/2018 12.30,1.89,,,1.89
11/07/2018 12.45,1.88,,,1.88
11/07/2018 13.00,1.89,,,1.89
11/07/2018 13.15,1.92,,,1.92
11/07/2018 13.30,2.11,,,2.11
11/07/2018 13.45,2.27,,,2.27
11/07/2018 14.00,2.21,,,2.21
11/07/2018 14.15,2.21,,,2.21
11/07/2018 14.30,3.1,,,3.1
11/07/2018 14.45,2.89,,,2.89
11/07/2018 15.00,2.45,,,2.45
11/07/2018 15.15,2.39,,,2.39
11/07/2018 15.30,2.36,,,2.36
11/07/2018 15.45,2.47,,,2.47
11/07/2018 16.00,2.35,,,2.35
11/07/2018 16.15,2.34,,,2.34
11/07/2018 16.30,3.04,,,3.04
11/07/2018 16.45,3.02,,,3.02
11/07/2018 17.00,3.39,,,3.39
11/07/2018 17.15,4.14,,,4.14
11/07/2018 17.30,3.37,,,3.37
11/07/2018 17.45,2.94,,,2.94
11/07/2018 18.00,2.99,,,2.99
11/07/2018 18.15,3.01,,,3.01
11/07/2018 18.30,3.09,,,3.09
11/07/2018 18.45,3.48,,,3.48
11/07/2018 19.00,3.7,,,3.7
11/07/2018 19.15,3.85,,,3.85
11/07/2018 19.30,3.85,,,3.85
11/07/2018 19.45,3.76,,,3.76
11/07/2018 20.00,3.76,,,3.76
11/07/2018 20.15,3.79,,,3.79
11/07/2018 20.30,3.74,,,3.74
11/07/2018 20.45,3.76,,,3.76
11/07/2018 21.00,3.69,,,3.69
11/07/2018 21.15,2.79,,,2.79
11/07/2018 21.30,2.28,,,2.28
11/07/2018 21.45,2.27,,,2.27
11/07/2018 22.00,2.24,,,2.24
11/07/2018 22.15,,2.23,,2.23
11/07/2018 22.30,,2.25,,2.25
11/07/2018 22.45,,2.07,,2.07
11/07/2018 23.00,,1.86,,1.86
11/07/2018 23.15,,1.82,,1.82
11/07/2018 23.30,,1.78,,1.78
11/07/2018 23.45,,1.81,,1.81
11/07/2018 24.00,,1.81,,1.81
12/07/2018 00.15,,1.66,,1.66
12/07/2018 00.30,,1.65,,1.65
12/07/2018 00.45,,1.67,,1.67
12/07/2018 01.00,,1.61,,1.61
12/07/2018 01.15,,1.63,,1.63
12/07/2018 01.30,,1.64,,1.64
12/07/2018 01.45,,1.66,,1.66
12/07/2018 02.00,,1.65,,1.65
12/07/2018 02.15,,1.6,,1.6
12/07/2018 02.30,,1.61,,1.61
12/07/2018 02.45,,1.64,,1.64
12/07/2018 03.00,,1.63,,1.63
12/07/2018 03.15,,1.6,,1.6
12/07/2018 03.30,,1.63,,1.63
12/07/2018 03.45,,1.6,,1.6
12/07/2018 04.00,,1.58,,1.58
12/07/2018 04.15,,1.61,,1.61
12/07/2018 04.30,,1.63,,1.63
12/07/2018 04.45,,1.67,,1.67
12/07/2018 05.00,,1.65,,1.65
12/07/2018 05.15,,1.59,,1.59
12/07/2018 05.30,,1.59,,1.59
12/07/2018 05.45,,1.43,,1.43
12/07/2018 06.00,,1.4,,1.4
12/07/2018 06.15,,1.43,,1.43
12/07/2018 06.30,,1.41,,1.41
12/07/2018 06.45,,1.42,,1.42
12/07/2018 07.00,,1.48,,1.48
12/07/2018 07.15,,1.43,,1.43
12/07/2018 07.30,,1.52,,1.52
12/07/2018 07.45,,1.58,,1.58
12/07/2018 08.00,,2.01,,2.01
12/07/2018 08.15,,1.96,,1.96
12/07/2018 08.30,,1.99,,1.99
12/07/2018 08.45,,1.98,,1.98
12/07/2018 09.00,,1.92,,1.92
12/07/2018 09.15,1.9,,,1.9
12/07/2018 09.30,0.19,,,0.19
12/07/2018 09.45,0,,,0
12/07/2018 10.00,0,,,0
12/07/2018 10.15,0,,,0
12/07/2018 10.30,0,,,0
12/07/2018 10.45,0,,,0
12/07/2018 11.00,0,,,0
12/07/2018 11.15,0,,,0
12/07/2018 11.30,0,,,0
12/07/2018 11.45,0,,,0
12/07/2018 12.00,0,,,0
12/07/2018 12.15,0,,,0
12/07/2018 12.30,0,,,0
12/07/2018 12.45,0,,,0
12/07/2018 13.00,0,,,0
12/07/2018 13.15,0,,,0
12/07/2018 13.30,0,,,0
12/07/2018 13.45,0,,,0
12/07/2018 14.00,0,,,0
12/07/2018 14.15,0,,,0
12/07/2018 14.30,0,,,0
12/07/2018 14.45,0.02,,,0.02
12/07/2018 15.00,2.05,,,2.05
12/07/2018 15.15,3.15,,,3.15
12/07/2018 15.30,2.9,,,2.9
12/07/2018 15.45,3.2,,,3.2
12/07/2018 16.00,3.47,,,3.47
12/07/2018 16.15,3.41,,,3.41
12/07/2018 16.30,3.62,,,3.62
12/07/2018 16.45,3.59,,,3.59
12/07/2018 17.00,3.47,,,3.47
12/07/2018 17.15,3.34,,,3.34
12/07/2018 17.30,3.13,,,3.13
12/07/2018 17.45,3.4,,,3.4
12/07/2018 18.00,3.8,,,3.8
12/07/2018 18.15,3.8,,,3.8
12/07/2018 18.30,3.91,,,3.91
12/07/2018 18.45,4.1,,,4.1
12/07/2018 19.00,4.04,,,4.04
12/07/2018 19.15,3.99,,,3.99
12/07/2018 19.30,3.9,,,3.9
12/07/2018 19.45,3.91,,,3.91
12/07/2018 20.00,3.9,,,3.9
12/07/2018 20.15,3.76,,,3.76
12/07/2018 20.30,3.66,,,3.66
12/07/2018 20.45,3.97,,,3.97
12/07/2018 21.00,4.29,,,4.29
12/07/2018 21.15,3.54,,,3.54
12/07/2018 21.30,2.7,,,2.7
12/07/2018 21.45,2.52,,,2.52
12/07/2018 22.00,2.15,,,2.15
12/07/2018 22.15,,2.2,,2.2
12/07/2018 22.30,,2.17,,2.17
12/07/2018 22.45,,2.15,,2.15
12/07/2018 23.00,,2.19,,2.19
12/07/2018 23.15,,2.16,,2.16
12/07/2018 23.30,,2.09,,2.09
12/07/2018 23.45,,2.11,,2.11
12/07/2018 24.00,,2.15,,2.15
13/07/2018 00.15,,2.13,,2.13
13/07/2018 00.30,,2.15,,2.15
13/07/2018 00.45,,2.17,,2.17
13/07/2018 01.00,,2.17,,2.17
13/07/2018 01.15,,2.19,,2.19
13/07/2018 01.30,,2.15,,2.15
13/07/2018 01.45,,2.17,,2.17
13/07/2018 02.00,,2.22,,2.22
13/07/2018 02.15,,2.17,,2.17
13/07/2018 02.30,,2.21,,2.21
13/07/2018 02.45,,2.19,,2.19
13/07/2018 03.00,,2.14,,2.14
13/07/2018 03.15,,2.09,,2.09
13/07/2018 03.30,,2.13,,2.13
13/07/2018 03.45,,2.06,,2.06
13/07/2018 04.00,,2.1,,2.1
13/07/2018 04.15,,2.12,,2.12
13/07/2018 04.30,,2.1,,2.1
13/07/2018 04.45,,2.11,,2.11
13/07/2018 05.00,,2.08,,2.08
13/07/2018 05.15,,1.99,,1.99
13/07/2018 05.30,,1.99,,1.99
13/07/2018 05.45,,1.89,,1.89
13/07/2018 06.00,,1.7,,1.7
13/07/2018 06.15,,1.71,,1.71
13/07/2018 06.30,,1.66,,1.66
13/07/2018 06.45,,1.73,,1.73
13/07/2018 07.00,,1.81,,1.81
13/07/2018 07.15,,1.82,,1.82
13/07/2018 07.30,,1.86,,1.86
13/07/2018 07.45,,1.87,,1.87
13/07/2018 08.00,,1.96,,1.96
13/07/2018 08.15,,1.9,,1.9
13/07/2018 08.30,,2.09,,2.09
13/07/2018 08.45,,2.06,,2.06
13/07/2018 09.00,,2.06,,2.06
13/07/2018 09.15,2.08,,,2.08
13/07/2018 09.30,2.07,,,2.07
13/07/2018 09.45,2.2,,,2.2
13/07/2018 10.00,2.23,,,2.23
13/07/2018 10.15,2.02,,,2.02
13/07/2018 10.30,2.09,,,2.09
13/07/2018 10.45,2.44,,,2.44
13/07/2018 11.00,2.46,,,2.46
13/07/2018 11.15,2.49,,,2.49
13/07/2018 11.30,2.75,,,2.75
13/07/2018 11.45,2.56,,,2.56
13/07/2018 12.00,2.77,,,2.77
13/07/2018 12.15,2.78,,,2.78
13/07/2018 12.30,2.84,,,2.84
13/07/2018 12.45,2.9,,,2.9
13/07/2018 13.00,2.84,,,2.84
13/07/2018 13.15,2.88,,,2.88
13/07/2018 13.30,2.89,,,2.89
13/07/2018 13.45,2.86,,,2.86
13/07/2018 14.00,2.86,,,2.86
13/07/2018 14.15,2.55,,,2.55
13/07/2018 14.30,2.53,,,2.53
13/07/2018 14.45,2.75,,,2.75
13/07/2018 15.00,2.75,,,2.75
13/07/2018 15.15,2.77,,,2.77
13/07/2018 15.30,2.85,,,2.85
13/07/2018 15.45,2.8,,,2.8
13/07/2018 16.00,2.77,,,2.77
13/07/2018 16.15,2.64,,,2.64
13/07/2018 16.30,2.76,,,2.76
13/07/2018 16.45,3.1,,,3.1
13/07/2018 17.00,3.11,,,3.11
13/07/2018 17.15,3.43,,,3.43
13/07/2018 17.30,3.41,,,3.41
13/07/2018 17.45,3.27,,,3.27
13/07/2018 18.00,3.26,,,3.26
13/07/2018 18.15,3.11,,,3.11
13/07/2018 18.30,3.05,,,3.05
13/07/2018 18.45,2.88,,,2.88
13/07/2018 19.00,2.86,,,2.86
13/07/2018 19.15,3.2,,,3.2
13/07/2018 19.30,3.35,,,3.35
13/07/2018 19.45,3.33,,,3.33
13/07/2018 20.00,3.27,,,3.27
13/07/2018 20.15,3.25,,,3.25
13/07/2018 20.30,3.21,,,3.21
13/07/2018 20.45,3.26,,,3.26
13/07/2018 21.00,3.17,,,3.17
13/07/2018 21.15,2.53,,,2.53
13/07/2018 21.30,2.12,,,2.12
13/07/2018 21.45,1.95,,,1.95
13/07/2018 22.00,1.9,,,1.9
13/07/2018 22.15,,1.95,,1.95
13/07/2018 22.30,,1.91,,1.91
13/07/2018 22.45,,1.9,,1.9
13/07/2018 23.00,,2.02,,2.02
13/07/2018 23.15,,2.43,,2.43
13/07/2018 23.30,,2.34,,2.34
13/07/2018 23.45,,2.32,,2.32
13/07/2018 24.00,,2.25,,2.25
14/07/2018 00.15,,,2.16,2.16
14/07/2018 00.30,,,2.15,2.15
14/07/2018 00.45,,,2.15,2.15
14/07/2018 01.00,,,1.96,1.96
14/07/2018 01.15,,,2.1,2.1
14/07/2018 01.30,,,2.11,2.11
14/07/2018 01.45,,,2.02,2.02
14/07/2018 02.00,,,2.06,2.06
14/07/2018 02.15,,,2.05,2.05
14/07/2018 02.30,,,2.01,2.01
14/07/2018 02.45,,,2,2
14/07/2018 03.00,,,2.04,2.04
14/07/2018 03.15,,,1.95,1.95
14/07/2018 03.30,,,2.02,2.02
14/07/2018 03.45,,,2.03,2.03
14/07/2018 04.00,,,1.97,1.97
14/07/2018 04.15,,,2,2
14/07/2018 04.30,,,2.05,2.05
14/07/2018 04.45,,,2.03,2.03
14/07/2018 05.00,,,2.01,2.01
14/07/2018 05.15,,,1.99,1.99
14/07/2018 05.30,,,1.89,1.89
14/07/2018 05.45,,,1.93,1.93
14/07/2018 06.00,,,1.76,1.76
14/07/2018 06.15,,,1.83,1.83
14/07/2018 06.30,,,1.78,1.78
14/07/2018 06.45,,,1.71,1.71
14/07/2018 07.00,,,1.75,1.75
14/07/2018 07.15,,,1.79,1.79
14/07/2018 07.30,,,1.79,1.79
14/07/2018 07.45,,,1.9,1.9
14/07/2018 08.00,,,1.93,1.93
14/07/2018 08.15,,,1.99,1.99
14/07/2018 08.30,,,2.14,2.14
14/07/2018 08.45,,,2.29,2.29
14/07/2018 09.00,,,2.2,2.2
14/07/2018 09.15,,,2.2,2.2
14/07/2018 09.30,,,2.17,2.17
14/07/2018 09.45,,,2.15,2.15
14/07/2018 10.00,,,2.02,2.02
14/07/2018 10.15,,,2.06,2.06
14/07/2018 10.30,,,2.15,2.15
14/07/2018 10.45,,,2.21,2.21
14/07/2018 11.00,,,2.35,2.35
14/07/2018 11.15,,,2.39,2.39
14/07/2018 11.30,,,2.35,2.35
14/07/2018 11.45,,,2.43,2.43
14/07/2018 12.00,,,2.21,2.21
14/07/2018 12.15,,,2.2,2.2
14/07/2018 12.30,,,2.33,2.33
14/07/2018 12.45,,,2.42,2.42
14/07/2018 13.00,,,2.3,2.3
14/07/2018 13.15,,,2.19,2.19
14/07/2018 13.30,,,2.21,2.21
14/07/2018 13.45,,,2.6,2.6
14/07/2018 14.00,,,3.69,3.69
14/07/2018 14.15,,,5.13,5.13
14/07/2018 14.30,,,4.16,4.16
14/07/2018 14.45,,,7.83,7.83
14/07/2018 15.00,,,10.45,10.45
14/07/2018 15.15,,,10.72,10.72
14/07/2018 15.30,,,4.06,4.06
14/07/2018 15.45,,,3.53,3.53
14/07/2018 16.00,,,3.94,3.94
14/07/2018 16.15,,,3.78,3.78
14/07/2018 16.30,,,3.5,3.5
14/07/2018 16.45,,,3.04,3.04
14/07/2018 17.00,,,2.5,2.5
14/07/2018 17.15,,,2.46,2.46
14/07/2018 17.30,,,2.16,2.16
14/07/2018 17.45,,,1.93,1.93
14/07/2018 18.00,,,2.03,2.03
14/07/2018 18.15,,,2.05,2.05
14/07/2018 18.30,,,2.04,2.04
14/07/2018 18.45,,,1.99,1.99
14/07/2018 19.00,,,1.96,1.96
14/07/2018 19.15,,,2.03,2.03
14/07/2018 19.30,,,2.06,2.06
14/07/2018 19.45,,,2.04,2.04
14/07/2018 20.00,,,2.08,2.08
14/07/2018 20.15,,,2.1,2.1
14/07/2018 20.30,,,1.94,1.94
14/07/2018 20.45,,,1.73,1.73
14/07/2018 21.00,,,1.76,1.76
