,RATE A,RATE B,RATE C,Total
 07/12/2018 11.45,75.3,,,75.3
 07/12/2018 12.00,80.12,,,80.12
 07/12/2018 12.15,89.95,,,89.95
 07/12/2018 12.30,86.87,,,86.87
 07/12/2018 12.45,80.43,,,80.43
 07/12/2018 13.00,84.85,,,84.85
 07/12/2018 13.15,76.72,,,76.72
 07/12/2018 13.30,82.17,,,82.17
 07/12/2018 13.45,88.54,,,88.54
 07/12/2018 14.00,96.19,,,96.19
 07/12/2018 14.15,98.24,,,98.24
 07/12/2018 14.30,106.83,,,106.83
 07/12/2018 14.45,98.69,,,98.69
 07/12/2018 15.00,116.38,,,116.38
 07/12/2018 15.15,107.86,,,107.86
 07/12/2018 15.30,114.64,,,114.64
 07/12/2018 15.45,102.74,,,102.74
 07/12/2018 16.00,102.82,,,102.82
 07/12/2018 16.15,104.61,,,104.61
 07/12/2018 16.30,104.11,,,104.11
 07/12/2018 16.45,105.43,,,105.43
 07/12/2018 17.00,103.64,,,103.64
 07/12/2018 17.15,105.25,,,105.25
 07/12/2018 17.30,110.33,,,110.33
 07/12/2018 17.45,118.86,,,118.86
 07/12/2018 18.00,130.67,,,130.67
 07/12/2018 18.15,131.54,,,131.54
 07/12/2018 18.30,135.89,,,135.89
 07/12/2018 18.45,137.86,,,137.86
 07/12/2018 19.00,139.38,,,139.38
 07/12/2018 19.15,137.99,,,137.99
 07/12/2018 19.30,142.35,,,142.35
 07/12/2018 19.45,141.07,,,141.07
 07/12/2018 20.00,149.25,,,149.25
 07/12/2018 20.15,157.05,,,157.05
 07/12/2018 20.30,155.75,,,155.75
 07/12/2018 20.45,162.05,,,162.05
 07/12/2018 21.00,173.6,,,173.6
 07/12/2018 21.15,172.17,,,172.17
 07/12/2018 21.30,179.28,,,179.28
 07/12/2018 21.45,201.86,,,201.86
 07/12/2018 22.00,207.16,,,207.16
 07/12/2018 22.15,,215.91,,215.91
 07/12/2018 22.30,,230.63,,230.63
 07/12/2018 22.45,,249.98,,249.98
 07/12/2018 23.00,,255.95,,255.95
 07/12/2018 23.15,,260.5,,260.5
 07/12/2018 23.30,,267.72,,267.72
 07/12/2018 23.45,,264.4,,264.4
 07/12/2018 24.00,,263.92,,263.92
 08/12/2018 00.15,,,267.11,267.11
 08/12/2018 00.30,,,272.35,272.35
 08/12/2018 00.45,,,275.79,275.79
 08/12/2018 01.00,,,281.4,281.4
 08/12/2018 01.15,,,282.79,282.79
 08/12/2018 01.30,,,273.27,273.27
 08/12/2018 01.45,,,276.56,276.56
 08/12/2018 02.00,,,275.98,275.98
 08/12/2018 02.15,,,274.81,274.81
 08/12/2018 02.30,,,270.24,270.24
 08/12/2018 02.45,,,267.79,267.79
 08/12/2018 03.00,,,267.71,267.71
 08/12/2018 03.15,,,269.45,269.45
 08/12/2018 03.30,,,266.89,266.89
 08/12/2018 03.45,,,266.64,266.64
 08/12/2018 04.00,,,265.19,265.19
 08/12/2018 04.15,,,261.69,261.69
 08/12/2018 04.30,,,260.48,260.48
 08/12/2018 04.45,,,254.87,254.87
 08/12/2018 05.00,,,252.79,252.79
 08/12/2018 05.15,,,247.94,247.94
 08/12/2018 05.30,,,248.34,248.34
 08/12/2018 05.45,,,243.53,243.53
 08/12/2018 06.00,,,233.89,233.89
 08/12/2018 06.15,,,226.1,226.1
 08/12/2018 06.30,,,227.61,227.61
 08/12/2018 06.45,,,219.49,219.49
 08/12/2018 07.00,,,213.18,213.18
 08/12/2018 07.15,,,204.45,204.45
 08/12/2018 07.30,,,201.52,201.52
 08/12/2018 07.45,,,187.17,187.17
 08/12/2018 08.00,,,172.68,172.68
 08/12/2018 08.15,,,159.55,159.55
 08/12/2018 08.30,,,150.22,150.22
 08/12/2018 08.45,,,142.35,142.35
 08/12/2018 09.00,,,134.43,134.43
 08/12/2018 09.15,,,126.09,126.09
 08/12/2018 09.30,,,117.67,117.67
 08/12/2018 09.45,,,111.11,111.11
 08/12/2018 10.00,,,109.78,109.78
 08/12/2018 10.15,,,103.01,103.01
 08/12/2018 10.30,,,100.51,100.51
 08/12/2018 10.45,,,99.82,99.82
 08/12/2018 11.00,,,102.59,102.59
 08/12/2018 11.15,,,96.33,96.33
 08/12/2018 11.30,,,95.09,95.09
 08/12/2018 11.45,,,88.93,88.93
 08/12/2018 12.00,,,86.43,86.43
 08/12/2018 12.15,,,84.99,84.99
 08/12/2018 12.30,,,82.61,82.61
 08/12/2018 12.45,,,70.09,70.09
 08/12/2018 13.00,,,57.42,57.42
 08/12/2018 13.15,,,62.48,62.48
 08/12/2018 13.30,,,63.59,63.59
 08/12/2018 13.45,,,68.19,68.19
 08/12/2018 14.00,,,73.12,73.12
 08/12/2018 14.15,,,71.95,71.95
 08/12/2018 14.30,,,69.72,69.72
 08/12/2018 14.45,,,73.45,73.45
 08/12/2018 15.00,,,72.4,72.4
 08/12/2018 15.15,,,72.24,72.24
 08/12/2018 15.30,,,72.98,72.98
 08/12/2018 15.45,,,74.91,74.91
 08/12/2018 16.00,,,75.06,75.06
 08/12/2018 16.15,,,77.38,77.38
 08/12/2018 16.30,,,79.75,79.75
 08/12/2018 16.45,,,82.51,82.51
 08/12/2018 17.00,,,83.35,83.35
 08/12/2018 17.15,,,90.67,90.67
 08/12/2018 17.30,,,96.7,96.7
 08/12/2018 17.45,,,102.67,102.67
 08/12/2018 18.00,,,110.88,110.88
 08/12/2018 18.15,,,110.98,110.98
 08/12/2018 18.30,,,112.25,112.25
 08/12/2018 18.45,,,107.8,107.8
 08/12/2018 19.00,,,108.82,108.82
 08/12/2018 19.15,,,113.78,113.78
 08/12/2018 19.30,,,117.46,117.46
 08/12/2018 19.45,,,122.38,122.38
 08/12/2018 20.00,,,126.35,126.35
 08/12/2018 20.15,,,130.43,130.43
 08/12/2018 20.30,,,134.38,134.38
 08/12/2018 20.45,,,139.46,139.46
 08/12/2018 21.00,,,143.8,143.8
 08/12/2018 21.15,,,146.59,146.59
 08/12/2018 21.30,,,136.89,136.89
 08/12/2018 21.45,,,137.04,137.04
 08/12/2018 22.00,,,138.33,138.33
 08/12/2018 22.15,,,139.75,139.75
 08/12/2018 22.30,,,147.01,147.01
 08/12/2018 22.45,,,153.47,153.47
 08/12/2018 23.00,,,157.64,157.64
 08/12/2018 23.15,,,158.39,158.39
 08/12/2018 23.30,,,170.62,170.62
 08/12/2018 23.45,,,163.51,163.51
 08/12/2018 24.00,,,163.51,163.51
 09/12/2018 00.15,,,165.78,165.78
 09/12/2018 00.30,,,167.47,167.47
 09/12/2018 00.45,,,172.01,172.01
 09/12/2018 01.00,,,177.05,177.05
 09/12/2018 01.15,,,175.54,175.54
 09/12/2018 01.30,,,172.97,172.97
 09/12/2018 01.45,,,172.78,172.78
 09/12/2018 02.00,,,170.07,170.07
 09/12/2018 02.15,,,172.57,172.57
 09/12/2018 02.30,,,169.68,169.68
 09/12/2018 02.45,,,168.33,168.33
 09/12/2018 03.00,,,169.25,169.25
 09/12/2018 03.15,,,168.72,168.72
 09/12/2018 03.30,,,168.31,168.31
 09/12/2018 03.45,,,161.54,161.54
 09/12/2018 04.00,,,162.01,162.01
 09/12/2018 04.15,,,155.43,155.43
 09/12/2018 04.30,,,155.31,155.31
 09/12/2018 04.45,,,150.67,150.67
 09/12/2018 05.00,,,151.91,151.91
 09/12/2018 05.15,,,159.88,159.88
 09/12/2018 05.30,,,154.76,154.76
 09/12/2018 05.45,,,152.6,152.6
 09/12/2018 06.00,,,149.97,149.97
 09/12/2018 06.15,,,143.83,143.83
 09/12/2018 06.30,,,139.59,139.59
 09/12/2018 06.45,,,129.64,129.64
 09/12/2018 07.00,,,121.93,121.93
 09/12/2018 07.15,,,114.04,114.04
 09/12/2018 07.30,,,114.36,114.36
 09/12/2018 07.45,,,111.51,111.51
 09/12/2018 08.00,,,108.43,108.43
 09/12/2018 08.15,,,98.95,98.95
 09/12/2018 08.30,,,95.66,95.66
 09/12/2018 08.45,,,88.48,88.48
 09/12/2018 09.00,,,82.91,82.91
 09/12/2018 09.15,,,84.01,84.01
 09/12/2018 09.30,,,85.88,85.88
 09/12/2018 09.45,,,83.64,83.64
 09/12/2018 10.00,,,71.14,71.14
 09/12/2018 10.15,,,71.58,71.58
 09/12/2018 10.30,,,67,67
 09/12/2018 10.45,,,69.27,69.27
 09/12/2018 11.00,,,66.88,66.88
 09/12/2018 11.15,,,66.33,66.33
 09/12/2018 11.30,,,60.98,60.98
 09/12/2018 11.45,,,60.75,60.75
 09/12/2018 12.00,,,58.46,58.46
 09/12/2018 12.15,,,56.72,56.72
 09/12/2018 12.30,,,64.01,64.01
 09/12/2018 12.45,,,59.5,59.5
 09/12/2018 13.00,,,64.53,64.53
 09/12/2018 13.15,,,62.14,62.14
 09/12/2018 13.30,,,55.87,55.87
 09/12/2018 13.45,,,60.5,60.5
 09/12/2018 14.00,,,65.04,65.04
 09/12/2018 14.15,,,63.08,63.08
 09/12/2018 14.30,,,66.46,66.46
 09/12/2018 14.45,,,68.64,68.64
 09/12/2018 15.00,,,70.4,70.4
 09/12/2018 15.15,,,75.01,75.01
 09/12/2018 15.30,,,78.25,78.25
 09/12/2018 15.45,,,71.03,71.03
 09/12/2018 16.00,,,70.25,70.25
 09/12/2018 16.15,,,69.41,69.41
 09/12/2018 16.30,,,72.27,72.27
 09/12/2018 16.45,,,74.88,74.88
 09/12/2018 17.00,,,79.95,79.95
 09/12/2018 17.15,,,78.83,78.83
 09/12/2018 17.30,,,79.62,79.62
 09/12/2018 17.45,,,82.75,82.75
 09/12/2018 18.00,,,90.61,90.61
 09/12/2018 18.15,,,94.59,94.59
 09/12/2018 18.30,,,98.09,98.09
 09/12/2018 18.45,,,97.96,97.96
 09/12/2018 19.00,,,99.91,99.91
 09/12/2018 19.15,,,98.35,98.35
 09/12/2018 19.30,,,95.27,95.27
 09/12/2018 19.45,,,94.66,94.66
 09/12/2018 20.00,,,99.96,99.96
 09/12/2018 20.15,,,102.83,102.83
 09/12/2018 20.30,,,109.86,109.86
 09/12/2018 20.45,,,114.96,114.96
 09/12/2018 21.00,,,111.54,111.54
 09/12/2018 21.15,,,116.09,116.09
 09/12/2018 21.30,,,116.93,116.93
 09/12/2018 21.45,,,118.72,118.72
 09/12/2018 22.00,,,120.17,120.17
 09/12/2018 22.15,,,120.22,120.22
 09/12/2018 22.30,,,123.75,123.75
 09/12/2018 22.45,,,129.06,129.06
 09/12/2018 23.00,,,136.15,136.15
 09/12/2018 23.15,,,137.56,137.56
 09/12/2018 23.30,,,140.43,140.43
 09/12/2018 23.45,,,144.04,144.04
 09/12/2018 24.00,,,143.27,143.27
 10/12/2018 00.15,,,144.07,144.07
 10/12/2018 00.30,,,141.97,141.97
 10/12/2018 00.45,,,143.01,143.01
 10/12/2018 01.00,,,142.7,142.7
 10/12/2018 01.15,,,144.49,144.49
 10/12/2018 01.30,,,148.57,148.57
 10/12/2018 01.45,,,147.49,147.49
 10/12/2018 02.00,,,143.54,143.54
 10/12/2018 02.15,,,143.33,143.33
 10/12/2018 02.30,,,141.77,141.77
 10/12/2018 02.45,,,142.07,142.07
 10/12/2018 03.00,,,142.96,142.96
 10/12/2018 03.15,,,138.52,138.52
 10/12/2018 03.30,,,133.51,133.51
 10/12/2018 03.45,,,130.25,130.25
 10/12/2018 04.00,,,126.49,126.49
 10/12/2018 04.15,,,125.36,125.36
 10/12/2018 04.30,,,125.06,125.06
 10/12/2018 04.45,,,125.07,125.07
 10/12/2018 05.00,,,126.85,126.85
 10/12/2018 05.15,,,123.48,123.48
 10/12/2018 05.30,,,122.78,122.78
 10/12/2018 05.45,,,118.33,118.33
 10/12/2018 06.00,,,116.41,116.41
 10/12/2018 06.15,,,109.98,109.98
 10/12/2018 06.30,,,108.49,108.49
 10/12/2018 06.45,,,102.88,102.88
 10/12/2018 07.00,,,99.65,99.65
 10/12/2018 07.15,,,93.91,93.91
 10/12/2018 07.30,,,88.25,88.25
 10/12/2018 07.45,,,86.08,86.08
 10/12/2018 08.00,,,82.66,82.66
 10/12/2018 08.15,,,71.5,71.5
 10/12/2018 08.30,,,71.88,71.88
 10/12/2018 08.45,,,67.77,67.77
 10/12/2018 09.00,,,76.12,76.12
 10/12/2018 09.15,,,74,74
 10/12/2018 09.30,,,65.12,65.12
 10/12/2018 09.45,,,70.46,70.46
 10/12/2018 10.00,,,61.75,61.75
 10/12/2018 10.15,,,57.38,57.38
 10/12/2018 10.30,,,63.25,63.25
 10/12/2018 10.45,,,72.43,72.43
 10/12/2018 11.00,,,66.58,66.58
 10/12/2018 11.15,,,57.59,57.59
 10/12/2018 11.30,,,64.11,64.11
 10/12/2018 11.45,,,61.21,61.21
 10/12/2018 12.00,,,62.14,62.14
 10/12/2018 12.15,,,55.96,55.96
 10/12/2018 12.30,,,58.58,58.58
 10/12/2018 12.45,,,62.75,62.75
 10/12/2018 13.00,,,64.98,64.98
 10/12/2018 13.15,,,51.93,51.93
 10/12/2018 13.30,,,54.21,54.21
 10/12/2018 13.45,,,53.5,53.5
 10/12/2018 14.00,,,59.35,59.35
 10/12/2018 14.15,,,63.16,63.16
 10/12/2018 14.30,,,63.53,63.53
 10/12/2018 14.45,,,66.53,66.53
 10/12/2018 15.00,,,69.22,69.22
 10/12/2018 15.15,,,76.37,76.37
 10/12/2018 15.30,,,76.4,76.4
 10/12/2018 15.45,,,74.09,74.09
 10/12/2018 16.00,,,70.93,70.93
 10/12/2018 16.15,,,70.54,70.54
 10/12/2018 16.30,,,70.88,70.88
 10/12/2018 16.45,,,77.08,77.08
 10/12/2018 17.00,,,81.9,81.9
 10/12/2018 17.15,,,77.74,77.74
 10/12/2018 17.30,,,81.04,81.04
 10/12/2018 17.45,,,86.96,86.96
 10/12/2018 18.00,,,101.74,101.74
 10/12/2018 18.15,,,107.56,107.56
 10/12/2018 18.30,,,116.56,116.56
 10/12/2018 18.45,,,114.46,114.46
 10/12/2018 19.00,,,111.04,111.04
 10/12/2018 19.15,,,111.99,111.99
 10/12/2018 19.30,,,109.65,109.65
 10/12/2018 19.45,,,109.94,109.94
 10/12/2018 20.00,,,111.25,111.25
 10/12/2018 20.15,,,114.11,114.11
 10/12/2018 20.30,,,122.78,122.78
 10/12/2018 20.45,,,126.31,126.31
 10/12/2018 21.00,,,128.3,128.3
 10/12/2018 21.15,,,127.52,127.52
 10/12/2018 21.30,,,129.31,129.31
 10/12/2018 21.45,,,134.04,134.04
 10/12/2018 22.00,,,141.02,141.02
 10/12/2018 22.15,,,143.67,143.67
 10/12/2018 22.30,,,152.15,152.15
 10/12/2018 22.45,,,154.51,154.51
 10/12/2018 23.00,,,152.28,152.28
 10/12/2018 23.15,,,159.81,159.81
 10/12/2018 23.30,,,157.34,157.34
 10/12/2018 23.45,,,162.86,162.86
 10/12/2018 24.00,,,165.81,165.81
 11/12/2018 00.15,,166.28,,166.28
 11/12/2018 00.30,,173.38,,173.38
 11/12/2018 00.45,,177.18,,177.18
 11/12/2018 01.00,,175.15,,175.15
 11/12/2018 01.15,,174.76,,174.76
 11/12/2018 01.30,,175.59,,175.59
 11/12/2018 01.45,,173.73,,173.73
 11/12/2018 02.00,,172.97,,172.97
 11/12/2018 02.15,,173.6,,173.6
 11/12/2018 02.30,,175.76,,175.76
 11/12/2018 02.45,,170.54,,170.54
 11/12/2018 03.00,,164.75,,164.75
 11/12/2018 03.15,,161.99,,161.99
 11/12/2018 03.30,,159.91,,159.91
 11/12/2018 03.45,,158.14,,158.14
 11/12/2018 04.00,,157.59,,157.59
 11/12/2018 04.15,,156.8,,156.8
 11/12/2018 04.30,,157.86,,157.86
 11/12/2018 04.45,,157.01,,157.01
 11/12/2018 05.00,,154.04,,154.04
 11/12/2018 05.15,,150.38,,150.38
 11/12/2018 05.30,,146.39,,146.39
 11/12/2018 05.45,,143.85,,143.85
 11/12/2018 06.00,,151.14,,151.14
 11/12/2018 06.15,,142.64,,142.64
 11/12/2018 06.30,,139.57,,139.57
 11/12/2018 06.45,,135.1,,135.1
 11/12/2018 07.00,,132.54,,132.54
 11/12/2018 07.15,,129.89,,129.89
 11/12/2018 07.30,,131.1,,131.1
 11/12/2018 07.45,,118.06,,118.06
 11/12/2018 08.00,,113.7,,113.7
 11/12/2018 08.15,,105.59,,105.59
 11/12/2018 08.30,,91.91,,91.91
 11/12/2018 08.45,,78.11,,78.11
 11/12/2018 09.00,,77.09,,77.09
 11/12/2018 09.15,72.67,,,72.67
 11/12/2018 09.30,67.11,,,67.11
 11/12/2018 09.45,65.61,,,65.61
 11/12/2018 10.00,64.98,,,64.98
 11/12/2018 10.15,61.01,,,61.01
 11/12/2018 10.30,57.3,,,57.3
 11/12/2018 10.45,53.87,,,53.87
 11/12/2018 11.00,54.16,,,54.16
 11/12/2018 11.15,59.3,,,59.3
 11/12/2018 11.30,54.67,,,54.67
 11/12/2018 11.45,52.06,,,52.06
 11/12/2018 12.00,54.21,,,54.21
 11/12/2018 12.15,58.67,,,58.67
 11/12/2018 12.30,58.74,,,58.74
 11/12/2018 12.45,61.88,,,61.88
 11/12/2018 13.00,59.75,,,59.75
 11/12/2018 13.15,74.53,,,74.53
 11/12/2018 13.30,72.69,,,72.69
 11/12/2018 13.45,76.51,,,76.51
 11/12/2018 14.00,83.61,,,83.61
 11/12/2018 14.15,93.3,,,93.3
 11/12/2018 14.30,96.57,,,96.57
 11/12/2018 14.45,90.78,,,90.78
 11/12/2018 15.00,80.4,,,80.4
 11/12/2018 15.15,88.87,,,88.87
 11/12/2018 15.30,82.56,,,82.56
 11/12/2018 15.45,92.53,,,92.53
 11/12/2018 16.00,78.41,,,78.41
 11/12/2018 16.15,71.51,,,71.51
 11/12/2018 16.30,81.41,,,81.41
 11/12/2018 16.45,83.64,,,83.64
 11/12/2018 17.00,89.77,,,89.77
 11/12/2018 17.15,93.01,,,93.01
 11/12/2018 17.30,101.61,,,101.61
 11/12/2018 17.45,115.43,,,115.43
 11/12/2018 18.00,125.62,,,125.62
 11/12/2018 18.15,123.94,,,123.94
 11/12/2018 18.30,122.31,,,122.31
 11/12/2018 18.45,127.28,,,127.28
 11/12/2018 19.00,127.78,,,127.78
 11/12/2018 19.15,126.65,,,126.65
 11/12/2018 19.30,125.59,,,125.59
 11/12/2018 19.45,129.07,,,129.07
 11/12/2018 20.00,130.46,,,130.46
 11/12/2018 20.15,138.1,,,138.1
 11/12/2018 20.30,141.8,,,141.8
 11/12/2018 20.45,140.04,,,140.04
 11/12/2018 21.00,142.1,,,142.1
 11/12/2018 21.15,146.12,,,146.12
 11/12/2018 21.30,152.51,,,152.51
 11/12/2018 21.45,155.17,,,155.17
 11/12/2018 22.00,155.75,,,155.75
 11/12/2018 22.15,,167.38,,167.38
 11/12/2018 22.30,,169.99,,169.99
 11/12/2018 22.45,,174.8,,174.8
 11/12/2018 23.00,,178.39,,178.39
 11/12/2018 23.15,,180.83,,180.83
 11/12/2018 23.30,,187.73,,187.73
 11/12/2018 23.45,,193.67,,193.67
 11/12/2018 24.00,,195.84,,195.84
 12/12/2018 00.15,,196.49,,196.49
 12/12/2018 00.30,,198.7,,198.7
 12/12/2018 00.45,,198.25,,198.25
 12/12/2018 01.00,,201.47,,201.47
 12/12/2018 01.15,,204.83,,204.83
 12/12/2018 01.30,,201.39,,201.39
 12/12/2018 01.45,,200.95,,200.95
 12/12/2018 02.00,,199.62,,199.62
 12/12/2018 02.15,,197.99,,197.99
 12/12/2018 02.30,,194.78,,194.78
 12/12/2018 02.45,,194.21,,194.21
 12/12/2018 03.00,,195.42,,195.42
 12/12/2018 03.15,,194.18,,194.18
 12/12/2018 03.30,,190.52,,190.52
 12/12/2018 03.45,,190.21,,190.21
 12/12/2018 04.00,,185.78,,185.78
 12/12/2018 04.15,,184.67,,184.67
 12/12/2018 04.30,,179.6,,179.6
 12/12/2018 04.45,,177.1,,177.1
 12/12/2018 05.00,,175.2,,175.2
 12/12/2018 05.15,,173.51,,173.51
 12/12/2018 05.30,,174.07,,174.07
 12/12/2018 05.45,,169.78,,169.78
 12/12/2018 06.00,,171.7,,171.7
 12/12/2018 06.15,,165.99,,165.99
 12/12/2018 06.30,,159.36,,159.36
 12/12/2018 06.45,,150.75,,150.75
 12/12/2018 07.00,,150.89,,150.89
 12/12/2018 07.15,,143.09,,143.09
 12/12/2018 07.30,,138.39,,138.39
 12/12/2018 07.45,,128.25,,128.25
 12/12/2018 08.00,,124.35,,124.35
 12/12/2018 08.15,,107.17,,107.17
 12/12/2018 08.30,,95.83,,95.83
 12/12/2018 08.45,,91.43,,91.43
 12/12/2018 09.00,,88.2,,88.2
 12/12/2018 09.15,81.87,,,81.87
 12/12/2018 09.30,78.91,,,78.91
 12/12/2018 09.45,65.82,,,65.82
 12/12/2018 10.00,65.37,,,65.37
 12/12/2018 10.15,72.46,,,72.46
 12/12/2018 10.30,71.33,,,71.33
 12/12/2018 10.45,81.7,,,81.7
 12/12/2018 11.00,81.32,,,81.32
 12/12/2018 11.15,73.38,,,73.38
 12/12/2018 11.30,83.49,,,83.49
 12/12/2018 11.45,82.19,,,82.19
 12/12/2018 12.00,79.2,,,79.2
 12/12/2018 12.15,76.08,,,76.08
 12/12/2018 12.30,77.29,,,77.29
 12/12/2018 12.45,84.9,,,84.9
 12/12/2018 13.00,86.59,,,86.59
 12/12/2018 13.15,81.7,,,81.7
 12/12/2018 13.30,82.69,,,82.69
 12/12/2018 13.45,87.51,,,87.51
 12/12/2018 14.00,90.99,,,90.99
 12/12/2018 14.15,81.19,,,81.19
 12/12/2018 14.30,81.85,,,81.85
 12/12/2018 14.45,81.96,,,81.96
 12/12/2018 15.00,78.33,,,78.33
 12/12/2018 15.15,79.61,,,79.61
 12/12/2018 15.30,75.74,,,75.74
 12/12/2018 15.45,70.87,,,70.87
 12/12/2018 16.00,72.5,,,72.5
 12/12/2018 16.15,70.56,,,70.56
 12/12/2018 16.30,87.3,,,87.3
 12/12/2018 16.45,90.61,,,90.61
 12/12/2018 17.00,88.38,,,88.38
 12/12/2018 17.15,89.41,,,89.41
 12/12/2018 17.30,90.61,,,90.61
 12/12/2018 17.45,91.22,,,91.22
 12/12/2018 18.00,107.32,,,107.32
 12/12/2018 18.15,114.35,,,114.35
 12/12/2018 18.30,119.09,,,119.09
 12/12/2018 18.45,121.78,,,121.78
 12/12/2018 19.00,126.96,,,126.96
 12/12/2018 19.15,125.54,,,125.54
 12/12/2018 19.30,126.1,,,126.1
 12/12/2018 19.45,130.43,,,130.43
 12/12/2018 20.00,138.17,,,138.17
 12/12/2018 20.15,146.68,,,146.68
 12/12/2018 20.30,150.18,,,150.18
 12/12/2018 20.45,149.35,,,149.35
 12/12/2018 21.00,152.91,,,152.91
 12/12/2018 21.15,147.07,,,147.07
 12/12/2018 21.30,145.7,,,145.7
 12/12/2018 21.45,146.25,,,146.25
 12/12/2018 22.00,153.39,,,153.39
 12/12/2018 22.15,,153.1,,153.1
 12/12/2018 22.30,,162.2,,162.2
 12/12/2018 22.45,,162.13,,162.13
 12/12/2018 23.00,,164.33,,164.33
 12/12/2018 23.15,,174.15,,174.15
 12/12/2018 23.30,,180.52,,180.52
 12/12/2018 23.45,,179.92,,179.92
 12/12/2018 24.00,,181.42,,181.42
 13/12/2018 00.15,,181.75,,181.75
 13/12/2018 00.30,,185.44,,185.44
 13/12/2018 00.45,,186.94,,186.94
 13/12/2018 01.00,,189.31,,189.31
 13/12/2018 01.15,,190.17,,190.17
 13/12/2018 01.30,,183.68,,183.68
 13/12/2018 01.45,,179.04,,179.04
 13/12/2018 02.00,,177.84,,177.84
 13/12/2018 02.15,,173.41,,173.41
 13/12/2018 02.30,,172.28,,172.28
 13/12/2018 02.45,,168.46,,168.46
 13/12/2018 03.00,,168.17,,168.17
 13/12/2018 03.15,,167.12,,167.12
 13/12/2018 03.30,,162.09,,162.09
 13/12/2018 03.45,,158.7,,158.7
 13/12/2018 04.00,,157.67,,157.67
 13/12/2018 04.15,,153.62,,153.62
 13/12/2018 04.30,,151.72,,151.72
 13/12/2018 04.45,,151.86,,151.86
 13/12/2018 05.00,,147.52,,147.52
 13/12/2018 05.15,,141.33,,141.33
 13/12/2018 05.30,,139.78,,139.78
 13/12/2018 05.45,,139.78,,139.78
 13/12/2018 06.00,,135.64,,135.64
 13/12/2018 06.15,,135.62,,135.62
 13/12/2018 06.30,,133.94,,133.94
 13/12/2018 06.45,,131.67,,131.67
 13/12/2018 07.00,,120.9,,120.9
 13/12/2018 07.15,,116.59,,116.59
 13/12/2018 07.30,,112.32,,112.32
 13/12/2018 07.45,,102.93,,102.93
 13/12/2018 08.00,,104.69,,104.69
 13/12/2018 08.15,,99.27,,99.27
 13/12/2018 08.30,,92.78,,92.78
 13/12/2018 08.45,,84.2,,84.2
 13/12/2018 09.00,,66.61,,66.61
 13/12/2018 09.15,63.14,,,63.14
 13/12/2018 09.30,61.4,,,61.4
 13/12/2018 09.45,51.92,,,51.92
 13/12/2018 10.00,50.3,,,50.3
 13/12/2018 10.15,49.29,,,49.29
 13/12/2018 10.30,49.85,,,49.85
 13/12/2018 10.45,52.61,,,52.61
 13/12/2018 11.00,52.98,,,52.98
 13/12/2018 11.15,53.4,,,53.4
 13/12/2018 11.30,50.38,,,50.38
 13/12/2018 11.45,46.16,,,46.16
 13/12/2018 12.00,42.63,,,42.63
 13/12/2018 12.15,44.51,,,44.51
 13/12/2018 12.30,52.4,,,52.4
 13/12/2018 12.45,48.46,,,48.46
 13/12/2018 13.00,49.37,,,49.37
 13/12/2018 13.15,48.88,,,48.88
 13/12/2018 13.30,47.77,,,47.77
 13/12/2018 13.45,51.22,,,51.22
 13/12/2018 14.00,52.79,,,52.79
 13/12/2018 14.15,57.5,,,57.5
 13/12/2018 14.30,61.45,,,61.45
 13/12/2018 14.45,74.58,,,74.58
 13/12/2018 15.00,69.95,,,69.95
 13/12/2018 15.15,76.14,,,76.14
 13/12/2018 15.30,71.93,,,71.93
 13/12/2018 15.45,76.48,,,76.48
 13/12/2018 16.00,74.87,,,74.87
 13/12/2018 16.15,79.29,,,79.29
 13/12/2018 16.30,88.09,,,88.09
 13/12/2018 16.45,83.85,,,83.85
 13/12/2018 17.00,87.38,,,87.38
 13/12/2018 17.15,86.12,,,86.12
 13/12/2018 17.30,84.99,,,84.99
 13/12/2018 17.45,90.87,,,90.87
 13/12/2018 18.00,100.67,,,100.67
 13/12/2018 18.15,107.86,,,107.86
 13/12/2018 18.30,111.49,,,111.49
 13/12/2018 18.45,117.28,,,117.28
 13/12/2018 19.00,123.54,,,123.54
 13/12/2018 19.15,125.85,,,125.85
 13/12/2018 19.30,124.27,,,124.27
 13/12/2018 19.45,127.23,,,127.23
 13/12/2018 20.00,124.59,,,124.59
 13/12/2018 20.15,129.27,,,129.27
 13/12/2018 20.30,133.14,,,133.14
 13/12/2018 20.45,135.83,,,135.83
 13/12/2018 21.00,135.77,,,135.77
 13/12/2018 21.15,133.93,,,133.93
 13/12/2018 21.30,138.41,,,138.41
 13/12/2018 21.45,138.44,,,138.44
 13/12/2018 22.00,143.1,,,143.1
 13/12/2018 22.15,,150.3,,150.3
 13/12/2018 22.30,,154.8,,154.8
 13/12/2018 22.45,,151.68,,151.68
 13/12/2018 23.00,,157.15,,157.15
 13/12/2018 23.15,,160.99,,160.99
 13/12/2018 23.30,,158.07,,158.07
 13/12/2018 23.45,,155.17,,155.17
 13/12/2018 24.00,,161.96,,161.96
 14/12/2018 00.15,,167.05,,167.05
 14/12/2018 00.30,,166.09,,166.09
 14/12/2018 00.45,,169.92,,169.92
 14/12/2018 01.00,,170.68,,170.68
 14/12/2018 01.15,,169.17,,169.17
 14/12/2018 01.30,,164.51,,164.51
 14/12/2018 01.45,,164.26,,164.26
 14/12/2018 02.00,,163.75,,163.75
 14/12/2018 02.15,,164.73,,164.73
