,RATE A,RATE B,RATE C,Total
07/12/2018 04.15,,519.14,,519.14
07/12/2018 04.30,,517.35,,517.35
07/12/2018 04.45,,519.9,,519.9
07/12/2018 05.00,,516.73,,516.73
07/12/2018 05.15,,521.63,,521.63
07/12/2018 05.30,,522.97,,522.97
07/12/2018 05.45,,534,,534
07/12/2018 06.00,,548.55,,548.55
07/12/2018 06.15,,554.35,,554.35
07/12/2018 06.30,,568.01,,568.01
07/12/2018 06.45,,579.11,,579.11
07/12/2018 07.00,,626.15,,626.15
07/12/2018 07.15,,670.51,,670.51
07/12/2018 07.30,,713.41,,713.41
07/12/2018 07.45,,771.26,,771.26
07/12/2018 08.00,,854.72,,854.72
07/12/2018 08.15,,972.7,,972.7
07/12/2018 08.30,,1062.71,,1062.71
07/12/2018 08.45,,1126.77,,1126.77
07/12/2018 09.00,,1194.26,,1194.26
07/12/2018 09.15,1201.91,,,1201.91
07/12/2018 09.30,1174.76,,,1174.76
07/12/2018 09.45,1180.33,,,1180.33
07/12/2018 10.00,1192.54,,,1192.54
07/12/2018 10.15,1217.7,,,1217.7
07/12/2018 10.30,1204.6,,,1204.6
07/12/2018 10.45,1194.25,,,1194.25
07/12/2018 11.00,1185.99,,,1185.99
07/12/2018 11.15,1201.29,,,1201.29
07/12/2018 11.30,1192.83,,,1192.83
07/12/2018 11.45,1167.01,,,1167.01
07/12/2018 12.00,1157.89,,,1157.89
07/12/2018 12.15,1141.41,,,1141.41
07/12/2018 12.30,1123.06,,,1123.06
07/12/2018 12.45,1123.23,,,1123.23
07/12/2018 13.00,1127.52,,,1127.52
07/12/2018 13.15,1147.8,,,1147.8
07/12/2018 13.30,1157.31,,,1157.31
07/12/2018 13.45,1168.7,,,1168.7
07/12/2018 14.00,1172.02,,,1172.02
07/12/2018 14.15,1191.83,,,1191.83
07/12/2018 14.30,1194.78,,,1194.78
07/12/2018 14.45,1151.78,,,1151.78
07/12/2018 15.00,1173.13,,,1173.13
07/12/2018 15.15,1123.3,,,1123.3
07/12/2018 15.30,1127.38,,,1127.38
07/12/2018 15.45,1111.75,,,1111.75
07/12/2018 16.00,1068.67,,,1068.67
07/12/2018 16.15,1038.08,,,1038.08
07/12/2018 16.30,988.61,,,988.61
07/12/2018 16.45,921.47,,,921.47
07/12/2018 17.00,882.27,,,882.27
07/12/2018 17.15,834.06,,,834.06
07/12/2018 17.30,814.35,,,814.35
07/12/2018 17.45,806.69,,,806.69
07/12/2018 18.00,778.68,,,778.68
07/12/2018 18.15,788.35,,,788.35
07/12/2018 18.30,775.47,,,775.47
