,RATE A,RATE B,RATE C,Total
05/03/2018 17.15,951.99,,,951.99
05/03/2018 17.30,930.57,,,930.57
05/03/2018 17.45,913.51,,,913.51
05/03/2018 18.00,883.52,,,883.52
05/03/2018 18.15,865.98,,,865.98
05/03/2018 18.30,850.67,,,850.67
05/03/2018 18.45,851.9,,,851.9
05/03/2018 19.00,823.24,,,823.24
05/03/2018 19.15,805.35,,,805.35
05/03/2018 19.30,779.97,,,779.97
05/03/2018 19.45,742.89,,,742.89
05/03/2018 20.00,729.18,,,729.18
05/03/2018 20.15,705.94,,,705.94
05/03/2018 20.30,688.55,,,688.55
05/03/2018 20.45,655.3,,,655.3
05/03/2018 21.00,645.41,,,645.41
05/03/2018 21.15,632.77,,,632.77
05/03/2018 21.30,621.9,,,621.9
05/03/2018 21.45,618.28,,,618.28
05/03/2018 22.00,625.8,,,625.8
05/03/2018 22.15,,625.64,,625.64
05/03/2018 22.30,,628.25,,628.25
05/03/2018 22.45,,608.62,,608.62
05/03/2018 23.00,,614.88,,614.88
05/03/2018 23.15,,608.53,,608.53
05/03/2018 23.30,,606.61,,606.61
05/03/2018 23.45,,601.24,,601.24
05/03/2018 24.00,,592.51,,592.51
06/03/2018 00.15,,584.33,,584.33
06/03/2018 00.30,,579.88,,579.88
06/03/2018 00.45,,582.12,,582.12
06/03/2018 01.00,,572.14,,572.14
06/03/2018 01.15,,567.66,,567.66
06/03/2018 01.30,,565.71,,565.71
06/03/2018 01.45,,564.45,,564.45
06/03/2018 02.00,,568.38,,568.38
06/03/2018 02.15,,561.11,,561.11
06/03/2018 02.30,,556.4,,556.4
06/03/2018 02.45,,558.69,,558.69
06/03/2018 03.00,,555.64,,555.64
06/03/2018 03.15,,554.67,,554.67
06/03/2018 03.30,,550.42,,550.42
06/03/2018 03.45,,555.42,,555.42
06/03/2018 04.00,,552.9,,552.9
06/03/2018 04.15,,554.35,,554.35
06/03/2018 04.30,,552.67,,552.67
06/03/2018 04.45,,542.56,,542.56
06/03/2018 05.00,,548.88,,548.88
06/03/2018 05.15,,552.67,,552.67
06/03/2018 05.30,,553.53,,553.53
06/03/2018 05.45,,567.13,,567.13
06/03/2018 06.00,,562.87,,562.87
06/03/2018 06.15,,577.27,,577.27
06/03/2018 06.30,,592.87,,592.87
06/03/2018 06.45,,623.36,,623.36
06/03/2018 07.00,,642.98,,642.98
06/03/2018 07.15,,665.47,,665.47
06/03/2018 07.30,,754.77,,754.77
06/03/2018 07.45,,834.7,,834.7
06/03/2018 08.00,,926.89,,926.89
06/03/2018 08.15,,1021.95,,1021.95
06/03/2018 08.30,,1119.72,,1119.72
06/03/2018 08.45,,1193.29,,1193.29
06/03/2018 09.00,,1220.78,,1220.78
06/03/2018 09.15,1222.29,,,1222.29
06/03/2018 09.30,1208.68,,,1208.68
06/03/2018 09.45,1210.95,,,1210.95
06/03/2018 10.00,1207.07,,,1207.07
06/03/2018 10.15,1219.62,,,1219.62
06/03/2018 10.30,1217.47,,,1217.47
06/03/2018 10.45,1221.33,,,1221.33
06/03/2018 11.00,1233.16,,,1233.16
06/03/2018 11.15,1237.89,,,1237.89
06/03/2018 11.30,1273.32,,,1273.32
06/03/2018 11.45,1265.06,,,1265.06
06/03/2018 12.00,1230.84,,,1230.84
06/03/2018 12.15,1176.72,,,1176.72
06/03/2018 12.30,1155.07,,,1155.07
06/03/2018 12.45,1203.18,,,1203.18
06/03/2018 13.00,1200.36,,,1200.36
06/03/2018 13.15,1200.79,,,1200.79
06/03/2018 13.30,1229.78,,,1229.78
06/03/2018 13.45,1209.28,,,1209.28
06/03/2018 14.00,1191.65,,,1191.65
06/03/2018 14.15,1145.96,,,1145.96
06/03/2018 14.30,1164.12,,,1164.12
06/03/2018 14.45,1193.65,,,1193.65
06/03/2018 15.00,1221.81,,,1221.81
06/03/2018 15.15,1207.62,,,1207.62
06/03/2018 15.30,1163.47,,,1163.47
06/03/2018 15.45,1138.73,,,1138.73
06/03/2018 16.00,1100.16,,,1100.16
06/03/2018 16.15,1051.34,,,1051.34
