,RATE A,RATE B,RATE C,Total
06/08/2018 07.30,,734.24,,734.24
06/08/2018 07.45,,816.88,,816.88
06/08/2018 08.00,,925.52,,925.52
06/08/2018 08.15,,1025.61,,1025.61
06/08/2018 08.30,,1086.12,,1086.12
06/08/2018 08.45,,1157.31,,1157.31
06/08/2018 09.00,,1187.99,,1187.99
06/08/2018 09.15,1169.88,,,1169.88
06/08/2018 09.30,1145.59,,,1145.59
06/08/2018 09.45,1180.92,,,1180.92
06/08/2018 10.00,1164.05,,,1164.05
06/08/2018 10.15,1092.4,,,1092.4
06/08/2018 10.30,1074.56,,,1074.56
06/08/2018 10.45,1077.59,,,1077.59
06/08/2018 11.00,1090.69,,,1090.69
06/08/2018 11.15,1055.26,,,1055.26
06/08/2018 11.30,1056.32,,,1056.32
06/08/2018 11.45,1026.72,,,1026.72
06/08/2018 12.00,1078.79,,,1078.79
06/08/2018 12.15,1102.28,,,1102.28
06/08/2018 12.30,1156.07,,,1156.07
06/08/2018 12.45,1134.56,,,1134.56
06/08/2018 13.00,1206.97,,,1206.97
06/08/2018 13.15,1262.1,,,1262.1
06/08/2018 13.30,1174.46,,,1174.46
06/08/2018 13.45,1181.84,,,1181.84
06/08/2018 14.00,1216.37,,,1216.37
06/08/2018 14.15,1223.28,,,1223.28
06/08/2018 14.30,1251.11,,,1251.11
06/08/2018 14.45,1265.85,,,1265.85
06/08/2018 15.00,1259.79,,,1259.79
06/08/2018 15.15,1231.66,,,1231.66
06/08/2018 15.30,1227,,,1227
06/08/2018 15.45,1208.29,,,1208.29
06/08/2018 16.00,1188.54,,,1188.54
06/08/2018 16.15,1148.59,,,1148.59
06/08/2018 16.30,1126.28,,,1126.28
06/08/2018 16.45,1069.19,,,1069.19
06/08/2018 17.00,1033.9,,,1033.9
06/08/2018 17.15,996.31,,,996.31
06/08/2018 17.30,981.26,,,981.26
06/08/2018 17.45,945.99,,,945.99
06/08/2018 18.00,937.84,,,937.84
06/08/2018 18.15,921.22,,,921.22
06/08/2018 18.30,914.83,,,914.83
06/08/2018 18.45,894.35,,,894.35
06/08/2018 19.00,873.96,,,873.96
06/08/2018 19.15,840.85,,,840.85
06/08/2018 19.30,827.83,,,827.83
06/08/2018 19.45,796.06,,,796.06
06/08/2018 20.00,779.55,,,779.55
06/08/2018 20.15,741.23,,,741.23
06/08/2018 20.30,735.5,,,735.5
06/08/2018 20.45,708.89,,,708.89
06/08/2018 21.00,683.28,,,683.28
06/08/2018 21.15,667.47,,,667.47
06/08/2018 21.30,652.56,,,652.56
06/08/2018 21.45,648.76,,,648.76
